arret_id,annee,chambre,publication,origine,taille_texte,len_sommaire,nb_segments,has_sommaire,has_faits_procedure,has_moyens,has_motivations,has_dispositif,len_faits_procedure,len_moyens,len_motivations,len_dispositif,nb_avertissements,invariant_offsets_ok
6a45fc6dcdc6046d478a607e,2026,Première présidence (Ordonnance),Non publié,api,1184,0,2,0,0,0,1,1,0,0,1054,130,0,1
6a45fc6fcdc6046d478a60bd,2026,Première présidence (Ordonnance),Non publié,api,1644,0,2,0,0,0,1,1,0,0,1514,130,0,1
6a45fc73cdc6046d478a6178,2026,Première présidence (Ordonnance),Non publié,api,1450,0,2,0,0,0,1,1,0,0,1320,130,0,1
6a45fc7acdc6046d478a6298,2026,Première présidence (Ordonnance),Non publié,api,1262,0,2,0,0,0,1,1,0,0,1132,130,0,1
6a45fc81cdc6046d478a6399,2026,Première présidence (Ordonnance),Non publié,api,1190,0,2,0,0,0,1,1,0,0,1060,130,0,1
6a45fc86cdc6046d478a645a,2026,Première présidence (Ordonnance),Non publié,api,1384,0,2,0,0,0,1,1,0,0,1254,130,0,1
6a45fc88cdc6046d478a649a,2026,Première présidence (Ordonnance),Non publié,api,1331,0,2,0,0,0,1,1,0,0,1201,130,0,1
6a45fc8dcdc6046d478a654c,2026,Première présidence (Ordonnance),Non publié,api,1133,0,2,0,0,0,1,1,0,0,1003,130,0,1
6a45fc9ecdc6046d478a6822,2026,Première présidence (Ordonnance),Non publié,api,2072,0,2,0,0,0,1,1,0,0,1949,123,0,1
6a45fca0cdc6046d478a6868,2026,Première présidence (Ordonnance),Non publié,api,1293,0,2,0,0,0,1,1,0,0,1163,130,0,1
6a45fca4cdc6046d478a692e,2026,Première présidence (Ordonnance),Non publié,api,1130,0,2,0,0,0,1,1,0,0,1000,130,0,1
6a45fca9cdc6046d478a69f9,2026,Première présidence (Ordonnance),Non publié,api,1024,0,2,0,0,0,1,1,0,0,894,130,0,1
6a45fcabcdc6046d478a6a3d,2026,Première présidence (Ordonnance),Non publié,api,1129,0,2,0,0,0,1,1,0,0,999,130,0,1
6a45fcadcdc6046d478a6ad0,2026,Première présidence (Ordonnance),Non publié,api,1239,0,2,0,0,0,1,1,0,0,1109,130,0,1
6a45fcb6cdc6046d478a6c8c,2026,Première présidence (Ordonnance),Non publié,api,1330,0,2,0,0,0,1,1,0,0,1200,130,0,1
6a45fcc1cdc6046d478a6e66,2026,Première présidence (Ordonnance),Non publié,api,1072,0,2,0,0,0,1,1,0,0,942,130,0,1
6a45fcc3cdc6046d478a6eb9,2026,Première présidence (Ordonnance),Non publié,api,1252,0,2,0,0,0,1,1,0,0,1122,130,0,1
6a45fcc8cdc6046d478a6f97,2026,Première présidence (Ordonnance),Non publié,api,1176,0,2,0,0,0,1,1,0,0,1046,130,0,1
6a45fccacdc6046d478a6feb,2026,Première présidence (Ordonnance),Non publié,api,1213,0,2,0,0,0,1,1,0,0,1083,130,0,1
6a45fccccdc6046d478a7076,2026,Première présidence (Ordonnance),Non publié,api,1274,0,2,0,0,0,1,1,0,0,1144,130,0,1
6a45fccfcdc6046d478a70db,2026,Première présidence (Ordonnance),Non publié,api,1538,0,2,0,0,0,1,1,0,0,1415,123,0,1
6a45fcd6cdc6046d478a7232,2026,Première présidence (Ordonnance),Non publié,api,2251,0,2,0,0,0,1,1,0,0,2031,220,0,1
6a45fcd8cdc6046d478a728b,2026,Première présidence (Ordonnance),Non publié,api,1923,0,2,0,0,0,1,1,0,0,1703,220,0,1
6a45fcdbcdc6046d478a7318,2026,Première présidence (Ordonnance),Non publié,api,1800,0,2,0,0,0,1,1,0,0,1580,220,0,1
6a45fce7cdc6046d478a7532,2026,Troisième chambre civile,Non publié,api,2196,0,3,0,1,0,1,1,1326,0,373,497,0,1
6a45fce9cdc6046d478a75c9,2026,Troisième chambre civile,Non publié,api,2230,0,3,0,1,0,1,1,1344,0,373,513,0,1
6a45fceccdc6046d478a7627,2026,Troisième chambre civile,Non publié,api,2620,0,3,0,1,0,1,1,1631,0,373,616,0,1
6a45fceecdc6046d478a76b7,2026,Troisième chambre civile,Non publié,api,2502,0,3,0,1,0,1,1,1495,0,373,634,0,1
6a45fcf1cdc6046d478a7716,2026,Troisième chambre civile,Non publié,api,2521,0,3,0,1,0,1,1,1515,0,508,498,0,1
6a45fcf3cdc6046d478a77bd,2026,Troisième chambre civile,Non publié,api,2844,0,3,0,1,0,1,1,1938,0,379,527,0,1
6a45fcfbcdc6046d478a7912,2026,Troisième chambre civile,Non publié,api,2528,0,3,0,1,0,1,1,1539,0,379,610,0,1
6a45fd0fcdc6046d478a7d1c,2026,Troisième chambre civile,Non publié,api,2222,0,3,0,1,0,1,1,1351,0,373,498,0,1
6a45fd16cdc6046d478a7ea5,2026,Troisième chambre civile,Non publié,api,2247,0,3,0,1,0,1,1,1307,0,373,567,0,1
6a45fd19cdc6046d478a7f0a,2026,Troisième chambre civile,Non publié,api,2582,0,3,0,1,0,1,1,1610,0,373,599,0,1
6a45fd1bcdc6046d478a7fac,2026,Troisième chambre civile,Non publié,api,2469,0,3,0,1,0,1,1,1481,0,373,615,0,1
6a45fd20cdc6046d478a80bd,2026,Troisième chambre civile,Non publié,api,2819,0,3,0,1,0,1,1,1671,0,379,769,0,1
6a45fd23cdc6046d478a8131,2026,Troisième chambre civile,Non publié,api,3663,0,3,0,1,0,1,1,2399,0,379,885,0,1
6a45fd25cdc6046d478a81e1,2026,Troisième chambre civile,Non publié,api,2591,0,3,0,1,0,1,1,1532,0,373,686,0,1
6a45fd27cdc6046d478a8248,2026,Troisième chambre civile,Non publié,api,2490,0,3,0,1,0,1,1,1507,0,379,604,0,1
6a45fd2acdc6046d478a82e3,2026,Troisième chambre civile,Non publié,api,3010,0,3,0,1,0,1,1,1907,0,379,724,0,1
6a45fd2ccdc6046d478a835c,2026,Troisième chambre civile,Non publié,api,2419,0,3,0,1,0,1,1,1435,0,373,611,0,1
6a45fd2fcdc6046d478a8401,2026,Troisième chambre civile,Non publié,api,2556,0,3,0,1,0,1,1,1517,0,379,660,0,1
6a45fd31cdc6046d478a847b,2026,Troisième chambre civile,Non publié,api,2518,0,3,0,1,0,1,1,1457,0,474,587,0,1
6a45fd36cdc6046d478a85c0,2026,Troisième chambre civile,Non publié,api,2453,0,3,0,1,0,1,1,1451,0,379,623,0,1
6a45fd3acdc6046d478a86c5,2026,Troisième chambre civile,Non publié,api,5379,0,3,0,1,0,1,1,4362,0,373,644,0,1
6a45fd3fcdc6046d478a87ec,2026,Troisième chambre civile,Non publié,api,2569,0,3,0,1,0,1,1,1547,0,379,643,0,1
6a45fd41cdc6046d478a8861,2026,Troisième chambre civile,Non publié,api,2526,0,3,0,1,0,1,1,1462,0,551,513,0,1
6a45fd44cdc6046d478a890b,2026,Troisième chambre civile,Non publié,api,3009,0,3,0,1,0,1,1,2035,0,433,541,0,1
6a45fd49cdc6046d478a8a29,2026,Troisième chambre civile,Non publié,api,2316,0,3,0,1,0,1,1,1359,0,373,584,0,1
6a45fd4bcdc6046d478a8ab2,2026,Troisième chambre civile,Non publié,api,2697,0,3,0,1,0,1,1,1622,0,373,702,0,1
6a45fd4ecdc6046d478a8b74,2026,Troisième chambre civile,Non publié,api,10877,0,5,0,1,1,1,1,3159,5739,1448,532,0,1
6a45fd54cdc6046d478a8ca4,2026,Troisième chambre civile,Non publié,api,25201,0,11,0,1,1,1,1,4163,16258,4003,784,0,1
6a45fd5acdc6046d478a8df2,2026,Troisième chambre civile,Non publié,api,25199,0,11,0,1,1,1,1,4170,16252,4000,784,0,1
6a45fd60cdc6046d478a8f6f,2026,Troisième chambre civile,Non publié,api,25060,0,11,0,1,1,1,1,4079,16214,4003,771,0,1
6a45fd65cdc6046d478a909a,2026,Troisième chambre civile,Non publié,api,25232,0,11,0,1,1,1,1,4181,16262,4011,785,0,1
6a45fd6bcdc6046d478a9227,2026,Troisième chambre civile,Non publié,api,25007,0,11,0,1,1,1,1,4069,16181,3996,768,0,1
6a45fd70cdc6046d478a9389,2026,Troisième chambre civile,Non publié,api,25047,0,11,0,1,1,1,1,4088,16197,4002,767,0,1
6a45fd76cdc6046d478a9510,2026,Troisième chambre civile,Non publié,api,25055,0,11,0,1,1,1,1,4084,16206,4003,769,0,1
6a45fd79cdc6046d478a95e1,2026,Troisième chambre civile,Non publié,api,7482,0,5,0,1,1,1,1,2863,2776,1104,740,0,1
6a45fd7ccdc6046d478a968d,2026,Troisième chambre civile,Non publié,api,6961,0,5,0,1,1,1,1,2106,1430,2045,1381,0,1
6a45fd7fcdc6046d478a976c,2026,Troisième chambre civile,Non publié,api,10927,0,5,0,1,1,1,1,1964,6687,1705,572,0,1
6a45fd82cdc6046d478a9810,2026,Troisième chambre civile,Non publié,api,7294,0,7,0,1,1,1,1,3314,1220,1449,1314,0,1
6a45fd86cdc6046d478a98f6,2026,Troisième chambre civile,Non publié,api,13032,0,9,0,1,1,1,1,4465,5198,2538,836,0,1
6a45fd89cdc6046d478a99ba,2026,Troisième chambre civile,Non publié,api,8038,0,4,0,1,0,1,1,3600,0,2780,1659,0,1
6a45fd8bcdc6046d478a9a38,2026,Troisième chambre civile,Non publié,api,6187,0,5,0,1,1,1,1,2285,987,1692,1224,0,1
6a45fd8ecdc6046d478a9aee,2026,Troisième chambre civile,Non publié,api,5673,0,7,0,1,1,1,1,1800,967,1891,1018,0,1
6a45fd91cdc6046d478a9b91,2026,Troisième chambre civile,Non publié,api,8779,0,7,0,1,1,1,1,2419,3145,1934,1284,0,1
6a45fd94cdc6046d478a9c36,2026,Troisième chambre civile,Non publié,api,4874,0,5,0,1,1,1,1,2003,847,1008,1017,0,1
6a45fd97cdc6046d478a9cfd,2026,Troisième chambre civile,Non publié,api,8857,0,5,0,1,1,1,1,5033,1219,1120,1486,0,1
6a45fd9acdc6046d478a9d96,2026,Troisième chambre civile,Non publié,api,10604,0,3,0,1,0,1,1,1901,0,6625,2078,0,1
6a45fd9dcdc6046d478a9e65,2026,Troisième chambre civile,Non publié,api,7063,0,5,0,1,1,1,1,3676,1473,1140,775,0,1
6a45fda0cdc6046d478a9ef7,2026,Troisième chambre civile,Non publié,api,8850,0,7,0,1,1,1,1,3778,2932,1425,718,0,1
6a45fda3cdc6046d478a9f9b,2026,Deuxième chambre civile,Non publié,api,3097,0,3,0,1,0,1,1,1851,0,456,790,0,1
6a45fda5cdc6046d478aa010,2026,Deuxième chambre civile,Non publié,api,2555,0,3,0,1,0,1,1,1573,0,373,609,0,1
6a45fdb5cdc6046d478aa3d7,2026,Deuxième chambre civile,Non publié,api,2881,0,3,0,1,0,1,1,2003,0,373,505,0,1
6a45fdb8cdc6046d478aa454,2026,Deuxième chambre civile,Non publié,api,2495,0,3,0,1,0,1,1,1503,0,373,619,0,1
6a45fdbacdc6046d478aa50d,2026,Deuxième chambre civile,Non publié,api,3312,0,3,0,1,0,1,1,2314,0,373,625,0,1
6a45fdbdcdc6046d478aa580,2026,Deuxième chambre civile,Non publié,api,2710,0,3,0,1,0,1,1,1747,0,373,590,0,1
6a45fdc0cdc6046d478aa62f,2026,Deuxième chambre civile,Non publié,api,3196,0,3,0,1,0,1,1,2021,0,373,802,0,1
6a45fdc2cdc6046d478aa6ad,2026,Deuxième chambre civile,Non publié,api,3431,0,3,0,1,0,1,1,2146,0,649,636,0,1
6a45fdc5cdc6046d478aa764,2026,Deuxième chambre civile,Non publié,api,3236,0,3,0,1,0,1,1,2038,0,511,687,0,1
6a45fdc7cdc6046d478aa7e5,2026,Deuxième chambre civile,Non publié,api,2581,0,3,0,1,0,1,1,1619,0,373,589,0,1
6a45fdcacdc6046d478aa88c,2026,Deuxième chambre civile,Non publié,api,2946,0,3,0,1,0,1,1,1982,0,373,591,0,1
6a45fdcccdc6046d478aa902,2026,Deuxième chambre civile,Non publié,api,2849,0,3,0,1,0,1,1,1836,0,373,640,0,1
6a45fdcfcdc6046d478aa9ad,2026,Deuxième chambre civile,Non publié,api,2601,0,3,0,1,0,1,1,1580,0,379,642,0,1
6a45fdd1cdc6046d478aaa22,2026,Deuxième chambre civile,Non publié,api,2805,0,3,0,1,0,1,1,1927,0,373,505,0,1
6a45fdd4cdc6046d478aaac6,2026,Deuxième chambre civile,Non publié,api,2502,0,3,0,1,0,1,1,1539,0,373,590,0,1
6a45fdd6cdc6046d478aab3a,2026,Deuxième chambre civile,Non publié,api,2605,0,3,0,1,0,1,1,1642,0,373,590,0,1
6a45fdd8cdc6046d478aac06,2026,Deuxième chambre civile,Non publié,api,3158,0,3,0,1,0,1,1,2096,0,373,689,0,1
6a45fddbcdc6046d478aac79,2026,Deuxième chambre civile,Non publié,api,2685,0,3,0,1,0,1,1,1743,0,373,569,0,1
6a45fdddcdc6046d478aad1c,2026,Deuxième chambre civile,Non publié,api,2578,0,3,0,1,0,1,1,1711,0,373,494,0,1
6a45fde0cdc6046d478aad95,2026,Deuxième chambre civile,Non publié,api,2436,0,3,0,1,0,1,1,1458,0,373,605,0,1
6a45fde2cdc6046d478aae53,2026,Deuxième chambre civile,Non publié,api,2484,0,3,0,1,0,1,1,1615,0,373,496,0,1
6a45fde5cdc6046d478aaec6,2026,Deuxième chambre civile,Non publié,api,2762,0,3,0,1,0,1,1,1840,0,373,549,0,1
6a45fde7cdc6046d478aaf79,2026,Deuxième chambre civile,Non publié,api,2702,0,3,0,1,0,1,1,1832,0,373,497,0,1
6a45fdeacdc6046d478ab002,2026,Deuxième chambre civile,Non publié,api,2523,0,3,0,1,0,1,1,1656,0,373,494,0,1
6a45fdedcdc6046d478ab0b5,2026,Deuxième chambre civile,Non publié,api,2673,0,3,0,1,0,1,1,1806,0,373,494,0,1
6a45fdefcdc6046d478ab127,2026,Deuxième chambre civile,Non publié,api,2600,0,3,0,1,0,1,1,1606,0,373,621,0,1
6a45fdf2cdc6046d478ab1d1,2026,Deuxième chambre civile,Non publié,api,2993,0,3,0,1,0,1,1,2067,0,285,641,0,1
6a45fdf4cdc6046d478ab244,2026,Deuxième chambre civile,Non publié,api,2576,0,3,0,1,0,1,1,1575,0,373,628,0,1
6a45fdf6cdc6046d478ab2f5,2026,Deuxième chambre civile,Non publié,api,2479,0,3,0,1,0,1,1,1513,0,379,587,0,1
6a45fdf9cdc6046d478ab360,2026,Deuxième chambre civile,Non publié,api,2436,0,3,0,1,0,1,1,1568,0,250,618,0,1
6a45fdfbcdc6046d478ab405,2026,Deuxième chambre civile,Non publié,api,2719,0,3,0,1,0,1,1,1669,0,379,671,0,1
6a45fdfdcdc6046d478ab47c,2026,Deuxième chambre civile,Non publié,api,2544,0,3,0,1,0,1,1,1564,0,373,607,0,1
6a45fe00cdc6046d478ab526,2026,Deuxième chambre civile,Non publié,api,3710,0,3,0,1,0,1,1,2536,0,570,604,0,1
6a45fe02cdc6046d478ab598,2026,Deuxième chambre civile,Non publié,api,2854,0,3,0,1,0,1,1,1857,0,373,624,0,1
6a45fe05cdc6046d478ab604,2026,Deuxième chambre civile,Non publié,api,2317,0,3,0,1,0,1,1,1441,0,379,497,0,1
6a45fe07cdc6046d478ab6b3,2026,Deuxième chambre civile,Non publié,api,2587,0,3,0,1,0,1,1,1580,0,373,634,0,1
6a45fe09cdc6046d478ab728,2026,Deuxième chambre civile,Non publié,api,2498,0,3,0,1,0,1,1,1502,0,373,623,0,1
6a45fe0ccdc6046d478ab7c5,2026,Deuxième chambre civile,Non publié,api,2256,0,3,0,1,0,1,1,1389,0,373,494,0,1
6a45fe0ecdc6046d478ab839,2026,Deuxième chambre civile,Non publié,api,2743,0,3,0,1,0,1,1,1664,0,373,706,0,1
6a45fe11cdc6046d478ab8ff,2026,Deuxième chambre civile,Non publié,api,6497,0,4,0,1,0,1,1,2154,0,3879,465,0,1
6a45fe14cdc6046d478ab99e,2026,Deuxième chambre civile,Non publié,api,5649,0,4,0,1,0,1,1,2435,0,2462,753,0,1
6a45fe16cdc6046d478aba41,2026,Deuxième chambre civile,Non publié,api,3206,0,3,0,1,0,1,1,1642,0,746,818,0,1
6a45fe1acdc6046d478abb09,2026,Deuxième chambre civile,Non publié,api,12297,0,7,0,1,1,1,1,2758,5888,2989,665,0,1
6a45fe1ccdc6046d478abb97,2026,Deuxième chambre civile,Non publié,api,5589,0,5,0,1,1,1,1,2389,1408,790,1003,0,1
6a45fe1fcdc6046d478abc54,2026,Deuxième chambre civile,Non publié,api,6770,0,5,0,1,1,1,1,1853,1725,2135,1058,0,1
6a45fe22cdc6046d478abcdb,2026,Deuxième chambre civile,Non publié,api,5625,0,5,0,1,1,1,1,1922,915,1577,1212,0,1
6a45fe25cdc6046d478abd9d,2026,Deuxième chambre civile,Non publié,api,7376,0,5,0,1,1,1,1,2717,1543,1844,1273,0,1
6a45fe28cdc6046d478abe21,2026,Deuxième chambre civile,Non publié,api,5657,0,5,0,1,1,1,1,2960,744,856,1098,0,1
6a45fe2bcdc6046d478abeda,2026,Deuxième chambre civile,Non publié,api,7000,0,5,0,1,1,1,1,2570,1535,1651,1245,0,1
6a45fe2ecdc6046d478abfa9,2026,Deuxième chambre civile,Non publié,api,8068,0,5,0,1,1,1,1,2973,1749,2065,1282,0,1
6a45fe31cdc6046d478ac035,2026,Deuxième chambre civile,Non publié,api,8052,0,5,0,1,1,1,1,1863,1561,3622,1007,0,1
6a45fe34cdc6046d478ac0f8,2026,Deuxième chambre civile,Non publié,api,8117,0,5,0,1,1,1,1,2262,774,3614,1468,0,1
6a45fe37cdc6046d478ac180,2026,Deuxième chambre civile,Non publié,api,6624,0,5,0,1,1,1,1,2098,959,2323,1245,0,1
6a45fe3acdc6046d478ac246,2026,Deuxième chambre civile,Non publié,api,8296,0,5,0,1,1,1,1,3281,1911,1453,1652,0,1
6a45fe3dcdc6046d478ac314,2026,Deuxième chambre civile,Non publié,api,9174,0,5,0,1,1,1,1,4300,1386,2103,1386,0,1
6a45fe40cdc6046d478ac3a5,2026,Deuxième chambre civile,Non publié,api,9204,0,5,0,1,1,1,1,4333,1384,2101,1387,0,1
6a45fe43cdc6046d478ac465,2026,Deuxième chambre civile,Non publié,api,6363,0,5,0,1,1,1,1,3207,754,1322,1081,0,1
6a45fe46cdc6046d478ac52f,2026,Deuxième chambre civile,Non publié,api,8156,0,7,0,1,1,1,1,3123,1663,2039,1334,0,1
6a45fe4ccdc6046d478ac662,2026,Chambre sociale,Publié au Bulletin,api,6593,0,4,0,1,0,1,1,2142,0,3915,537,0,1
6a45fe4ecdc6046d478ac6f3,2026,Troisième chambre civile,Publié au Bulletin,api,6304,423,5,1,1,1,1,1,2567,1430,1156,1152,0,1
6a45fe52cdc6046d478ac7d9,2026,Troisième chambre civile,Publié au Bulletin,api,13224,576,9,1,1,1,1,1,3439,2284,5268,2238,0,1
6a45fe55cdc6046d478ac860,2026,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6812,0,4,0,1,0,1,1,2158,0,4193,462,0,1
6a45fe57cdc6046d478ac916,2026,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,4220,393,4,1,1,0,1,1,1927,0,1218,1076,0,1
6a45fe5acdc6046d478ac9da,2026,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8204,701,5,1,1,1,1,1,2377,1845,3330,653,0,1
6a45fe5ecdc6046d478aca76,2026,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,13435,1630,9,1,1,1,1,1,1922,5823,4801,894,0,1
6a45fe61cdc6046d478acbb9,2026,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,11692,725,7,1,1,1,1,1,4714,1820,2971,2190,0,1
6a45fe64cdc6046d478accb8,2026,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10965,1057,4,1,1,0,1,1,3470,0,6241,1255,0,1
6a45fe6bcdc6046d478ad048,2026,Première chambre civile,Publié au Bulletin,api,13764,390,7,1,1,1,1,1,4102,5671,3389,605,0,1
6a4748a293c619cd1f2dac7c,2026,Deuxième chambre civile,Non publié,api,2459,0,3,0,1,0,1,1,1590,0,373,496,0,1
6a4748a593c619cd1f2daca7,2026,Deuxième chambre civile,Non publié,api,2296,0,3,0,1,0,1,1,1414,0,373,509,0,1
6a4748a793c619cd1f2dacd5,2026,Deuxième chambre civile,Non publié,api,2607,0,3,0,1,0,1,1,1542,0,373,692,0,1
6a4748ad93c619cd1f2dad4c,2026,Assemblée plénière,Publié au Bulletin|Publié au Rapport,api,29484,1024,9,1,1,1,1,1,17250,3232,7323,1684,0,1
6a4748b393c619cd1f2dadb6,2026,Assemblée plénière,Publié au Bulletin|Publié au Rapport,api,29580,1024,9,1,1,1,1,1,17315,3213,7361,1696,0,1
6a4748b693c619cd1f2dadf8,2026,Première présidence (Ordonnance),Non publié,api,5247,0,2,0,0,0,1,1,0,0,4936,311,0,1
6a4748b893c619cd1f2dae1a,2026,Première présidence (Ordonnance),Non publié,api,2592,0,2,0,0,0,1,1,0,0,2098,494,0,1
6a4748bb93c619cd1f2dae46,2026,Première présidence (Ordonnance),Non publié,api,3331,0,2,0,0,0,1,1,0,0,3078,253,0,1
6a4748bd93c619cd1f2dae5f,2026,Première présidence (Ordonnance),Non publié,api,3221,0,2,0,0,0,1,1,0,0,2727,494,0,1
6a4748c093c619cd1f2dae8a,2026,Première présidence (Ordonnance),Non publié,api,4111,0,2,0,0,0,1,1,0,0,3616,495,0,1
6a4748c293c619cd1f2daea8,2026,Première présidence (Ordonnance),Non publié,api,2439,0,2,0,0,0,1,1,0,0,2187,252,0,1
6a4748c593c619cd1f2daecf,2026,Première présidence (Ordonnance),Non publié,api,2408,0,2,0,0,0,1,1,0,0,2156,252,0,1
6a4748c793c619cd1f2daeeb,2026,Première présidence (Ordonnance),Non publié,api,2968,0,2,0,0,0,1,1,0,0,2460,508,0,1
6a4748c993c619cd1f2daf11,2026,Première présidence (Ordonnance),Non publié,api,1840,0,2,0,0,0,1,1,0,0,1543,297,0,1
6a4748cc93c619cd1f2daf30,2026,Première présidence (Ordonnance),Non publié,api,2318,0,2,0,0,0,1,1,0,0,2023,295,0,1
6a4748ce93c619cd1f2daf56,2026,Première présidence (Ordonnance),Non publié,api,1932,0,2,0,0,0,1,1,0,0,1635,297,0,1
6a4748d193c619cd1f2daf76,2026,Première présidence (Ordonnance),Non publié,api,2176,0,2,0,0,0,1,1,0,0,1880,296,0,1
6a4748d393c619cd1f2daf9a,2026,Première présidence (Ordonnance),Non publié,api,1920,0,2,0,0,0,1,1,0,0,1625,295,0,1
6a4748d693c619cd1f2dafb6,2026,Première présidence (Ordonnance),Non publié,api,1879,0,2,0,0,0,1,1,0,0,1582,297,0,1
6a4748d893c619cd1f2dafdd,2026,Première présidence (Ordonnance),Non publié,api,1892,0,2,0,0,0,1,1,0,0,1596,296,0,1
6a4748da93c619cd1f2daffe,2026,Première présidence (Ordonnance),Non publié,api,2984,0,2,0,0,0,1,1,0,0,2515,469,0,1
6a4748dd93c619cd1f2db034,2026,Première présidence (Ordonnance),Non publié,api,1898,0,2,0,0,0,1,1,0,0,1646,252,0,1
6a4748ea93c619cd1f2db246,2026,Première présidence (Ordonnance),Non publié,api,1831,0,2,0,0,0,1,1,0,0,1578,253,0,1
6a4748ed93c619cd1f2db26e,2026,Première présidence (Ordonnance),Non publié,api,2540,0,2,0,0,0,1,1,0,0,2047,493,0,1
6a4748ef93c619cd1f2db288,2026,Première présidence (Ordonnance),Non publié,api,2519,0,2,0,0,0,1,1,0,0,2270,249,0,1
6a4748f293c619cd1f2db2b0,2026,Première présidence (Ordonnance),Non publié,api,2490,0,2,0,0,0,1,1,0,0,2239,251,0,1
6a4748f593c619cd1f2db2d6,2026,Première présidence (Ordonnance),Non publié,api,5480,0,2,0,0,0,1,1,0,0,5228,252,0,1
6a4748f793c619cd1f2db2fb,2026,Première présidence (Ordonnance),Non publié,api,2819,0,2,0,0,0,1,1,0,0,2566,253,0,1
6a4748fa93c619cd1f2db316,2026,Première présidence (Ordonnance),Non publié,api,2418,0,2,0,0,0,1,1,0,0,1924,494,0,1
6a4748fc93c619cd1f2db33c,2026,Première présidence (Ordonnance),Non publié,api,2190,0,2,0,0,0,1,1,0,0,1696,494,0,1
6a4748fe93c619cd1f2db35f,2026,Première présidence (Ordonnance),Non publié,api,2227,0,2,0,0,0,1,1,0,0,1733,494,0,1
6a47490193c619cd1f2db386,2026,Première présidence (Ordonnance),Non publié,api,3874,0,2,0,0,0,1,1,0,0,3404,470,0,1
6a47490393c619cd1f2db39f,2026,Première présidence (Ordonnance),Non publié,api,2641,0,2,0,0,0,1,1,0,0,2169,472,0,1
6a47490693c619cd1f2db3c5,2026,Première présidence (Ordonnance),Non publié,api,2236,0,2,0,0,0,1,1,0,0,1900,336,0,1
6a4de3a693c619cd1f8403e6,2026,Chambre sociale,Non publié,api,2327,0,3,0,1,0,1,1,1466,0,373,488,0,1
6a4de3a893c619cd1f840403,2026,Chambre sociale,Non publié,api,2529,0,3,0,1,0,1,1,1519,0,373,637,0,1
6a4de3ac93c619cd1f840462,2026,Chambre sociale,Non publié,api,2541,0,3,0,1,0,1,1,1712,0,373,456,0,1
6a4de3af93c619cd1f84049e,2026,Chambre sociale,Non publié,api,2645,0,3,0,1,0,1,1,1546,0,499,600,0,1
6a4de3b193c619cd1f8404d7,2026,Chambre sociale,Non publié,api,2695,0,3,0,1,0,1,1,1667,0,373,655,0,1
6a4de3b493c619cd1f84050c,2026,Chambre sociale,Non publié,api,2693,0,3,0,1,0,1,1,1579,0,373,741,0,1
6a4de3b693c619cd1f84054b,2026,Chambre sociale,Non publié,api,2530,0,3,0,1,0,1,1,1587,0,373,570,0,1
6a4de3b993c619cd1f840588,2026,Chambre sociale,Non publié,api,2417,0,3,0,1,0,1,1,1502,0,373,542,0,1
6a4de3bc93c619cd1f8405bb,2026,Chambre sociale,Non publié,api,2849,0,3,0,1,0,1,1,1972,0,373,504,0,1
6a4de3be93c619cd1f8405fc,2026,Chambre sociale,Non publié,api,2381,0,3,0,1,0,1,1,1520,0,373,488,0,1
6a4de3c193c619cd1f84063a,2026,Chambre sociale,Non publié,api,2373,0,3,0,1,0,1,1,1506,0,379,488,0,1
6a4de3c393c619cd1f84066f,2026,Chambre sociale,Non publié,api,2382,0,3,0,1,0,1,1,1412,0,373,597,0,1
6a4de3c593c619cd1f8406a4,2026,Chambre sociale,Non publié,api,2417,0,3,0,1,0,1,1,1582,0,379,456,0,1
6a4de3c893c619cd1f8406ea,2026,Chambre sociale,Non publié,api,2382,0,3,0,1,0,1,1,1531,0,379,472,0,1
6a4de3ca93c619cd1f840729,2026,Chambre sociale,Non publié,api,2331,0,3,0,1,0,1,1,1463,0,379,489,0,1
6a4de3cd93c619cd1f840760,2026,Chambre sociale,Non publié,api,2417,0,3,0,1,0,1,1,1530,0,368,519,0,1
6a4de3d093c619cd1f840798,2026,Chambre sociale,Non publié,api,2689,0,3,0,1,0,1,1,1765,0,366,558,0,1
6a4de3d293c619cd1f8407e0,2026,Chambre sociale,Non publié,api,2496,0,3,0,1,0,1,1,1617,0,373,506,0,1
6a4de3d593c619cd1f84082e,2026,Chambre sociale,Non publié,api,9304,0,7,0,1,1,1,1,2361,1393,4302,1251,0,1
6a4de3d893c619cd1f840880,2026,Chambre sociale,Non publié,api,8027,0,5,0,1,1,1,1,2350,1588,3150,940,0,1
6a4de3dc93c619cd1f8408ce,2026,Chambre sociale,Non publié,api,6171,0,5,0,1,1,1,1,2193,1367,1632,980,0,1
6a4de3df93c619cd1f840920,2026,Chambre sociale,Non publié,api,5708,0,7,0,1,1,1,1,2771,1727,724,489,0,1
6a4de3e293c619cd1f84098b,2026,Chambre sociale,Non publié,api,12361,0,7,0,1,1,1,1,3037,5015,2867,1445,0,1
